INFO 2025-03-26 02:25:15,658 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:07:54,493 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,534 basehttp - Broken pipe from ('127.0.0.1', 55922)
INFO 2025-03-26 03:07:54,538 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,575 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,618 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,651 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,692 basehttp - Broken pipe from ('127.0.0.1', 55926)
INFO 2025-03-26 03:07:54,698 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,736 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,774 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,805 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,843 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,880 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,912 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,954 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:54,989 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,024 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,069 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,101 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,137 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,176 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,209 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,240 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,274 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,306 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,344 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:07:55,379 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,450 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,492 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,533 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,571 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,609 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,748 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,784 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,820 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,856 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,893 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,933 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:00,968 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,003 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,034 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,074 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,108 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,140 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,174 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,210 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:08:01,247 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:08:05,345 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:08:05,754 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:10:35,165 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,203 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,238 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,272 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,302 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,334 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,374 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,405 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,436 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,469 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,499 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,640 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,673 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,704 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,734 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,770 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,801 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,832 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,866 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:10:35,896 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:11:23,567 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:11:23,989 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:11:58,739 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:11:59,163 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:12:19,811 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:12:20,261 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:13:59,321 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:13:59,754 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:14:07,046 basehttp "GET / HTTP/1.1" 200 6321
INFO 2025-03-26 03:14:07,234 basehttp "GET / HTTP/1.1" 200 6321
INFO 2025-03-26 03:14:14,104 basehttp "POST /login/ HTTP/1.1" 200 6771
INFO 2025-03-26 03:14:21,754 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:21,793 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:21,831 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:21,863 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:21,897 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:21,938 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,074 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,106 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,139 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,174 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,206 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,250 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,280 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,314 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,351 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,386 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,419 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,453 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,486 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:22,529 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,610 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,650 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,681 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,714 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,747 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,778 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,811 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,851 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,882 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,914 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,948 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:23,978 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,011 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,046 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,191 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,225 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,261 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,291 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,326 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:24,360 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,427 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,460 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,493 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,528 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,563 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,598 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,633 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,665 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,700 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,740 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,771 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,910 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,947 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:29,986 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:30,021 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:30,062 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:30,095 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:30,130 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:30,282 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:14:30,315 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:14:49,003 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:14:49,442 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:14:50,984 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:14:51,418 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:15:00,379 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,414 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,450 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,480 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,514 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,547 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,578 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,609 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,643 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,681 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,715 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,747 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,779 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,814 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,849 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,883 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,916 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,950 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:00,981 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:01,014 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:49,589 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:15:50,031 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:15:57,960 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:58,008 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:15:58,120 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:15:58,280 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:15:59,340 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:15:59,372 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:15:59,512 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:00,858 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:16:00,893 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:00,930 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:01,532 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:16:01,568 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:01,604 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:03,305 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:03,311 basehttp "GET /login/ HTTP/1.1" 200 17111
INFO 2025-03-26 03:16:17,623 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:17,662 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:17,697 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:32,209 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:16:32,682 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:16:43,385 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:16:43,807 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:16:47,692 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:47,838 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:48,024 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:48,173 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:48,331 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:48,494 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:49,252 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:16:49,288 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:49,324 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:16:51,169 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:16:51,176 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:17:04,306 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:17:04,338 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:17:04,375 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:18:10,138 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:18:10,175 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:18:10,210 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:18:13,476 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:18:13,510 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:18:13,547 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:18:13,803 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:18:13,836 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:18:13,879 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:18:14,110 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:18:14,146 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:18:14,182 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:18:14,408 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:18:14,444 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:18:14,480 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:20:35,415 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:20:35,419 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:20:35,951 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:20:35,985 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:20:36,026 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:22:36,110 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:22:36,146 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:22:36,190 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:23:43,335 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:23:43,368 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:23:43,507 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:23:47,745 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:23:47,748 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:24:33,177 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:24:33,652 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:24:43,638 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:24:43,676 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:24:43,719 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:24:44,856 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:24:44,890 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:24:44,933 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:24:48,590 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:24:49,086 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:24:59,171 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:24:59,185 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:25:06,022 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:25:06,065 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:25:06,117 basehttp "GET /admin-portal/ HTTP/1.1" 302 0
INFO 2025-03-26 03:25:06,180 basehttp "GET /admin-portal/dashboard/ HTTP/1.1" 200 28656
INFO 2025-03-26 03:25:10,124 basehttp "GET /admin-portal/users/ HTTP/1.1" 200 20296
INFO 2025-03-26 03:25:26,068 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:25:26,071 basehttp "GET /login/ HTTP/1.1" 200 6726
INFO 2025-03-26 03:25:41,777 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:25:41,813 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:25:41,852 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:26:28,321 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:26:28,739 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:27:18,947 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:27:19,376 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:27:22,059 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:27:22,201 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:27:22,351 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:27:22,482 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:27:24,128 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:27:24,135 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:27:31,459 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:27:31,500 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:27:31,640 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:27:33,483 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:27:33,518 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:27:33,560 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:31:46,631 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:31:46,663 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:31:46,698 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:36:05,819 autoreload D:\aaaaaaattend\attendance_system\lab_assistant_portal\views.py changed, reloading.
INFO 2025-03-26 03:36:06,218 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:36:19,290 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:19,299 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:36:27,886 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:28,030 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:28,065 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:36:58,683 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:36:58,725 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:58,760 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:36:59,067 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:36:59,101 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:59,139 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:36:59,423 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:36:59,458 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:59,492 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:36:59,745 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:36:59,781 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:36:59,819 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:37:00,081 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-03-26 03:37:00,115 basehttp "GET /redirect/ HTTP/1.1" 302 0
INFO 2025-03-26 03:37:00,152 basehttp "GET /lab-assistant-portal/ HTTP/1.1" 200 5168
INFO 2025-03-26 03:49:07,191 autoreload Watching for file changes with StatReloader
INFO 2025-03-26 03:49:09,727 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-26 03:49:09,737 basehttp "GET /login/ HTTP/1.1" 200 7075
INFO 2025-03-26 03:49:09,861 basehttp "GET /login/ HTTP/1.1" 200 6321
